sample_id,risk_labels,majority_answer,correct_models,incorrect_models,majority_is_correct
csqa_4069,high_disagreement,,0,0,False
csqa_4070,high_disagreement,,0,0,False
csqa_4071,high_disagreement,,0,0,False
csqa_4072,high_disagreement,,0,0,False
csqa_4073,high_disagreement,,0,0,False
csqa_4074,high_disagreement,,0,0,False
csqa_4075,high_disagreement,,0,0,False
csqa_4076,high_disagreement,,0,0,False
csqa_4077,high_disagreement,,0,0,False
csqa_4078,high_disagreement,,0,0,False
csqa_4079,high_disagreement,,0,0,False
csqa_4080,high_disagreement,,0,0,False
csqa_4081,high_disagreement,,0,0,False
csqa_4082,high_disagreement,,0,0,False
csqa_4083,high_disagreement,,0,0,False
csqa_4084,high_disagreement,,0,0,False
csqa_4085,high_disagreement,,0,0,False
csqa_4086,high_disagreement,,0,0,False
csqa_4087,high_disagreement,,0,0,False
csqa_4088,high_disagreement,,0,0,False
csqa_4089,high_disagreement,,0,0,False
csqa_4090,high_disagreement,,0,0,False
csqa_4091,high_disagreement,,0,0,False
csqa_4092,false_consensus;confidence_mismatch,C,0,4,False
csqa_4093,high_disagreement,,0,0,False
csqa_4094,high_disagreement,,0,0,False
csqa_4095,true_consensus,C,4,0,True
csqa_4096,high_disagreement,,0,0,False
csqa_4097,high_disagreement,,0,0,False
csqa_4098,high_disagreement,,0,0,False
csqa_4099,high_disagreement,,0,0,False
csqa_4100,high_disagreement,,0,0,False
csqa_4101,high_disagreement,,0,0,False
csqa_4102,high_disagreement,,0,0,False
csqa_4103,high_disagreement,,0,0,False
csqa_4104,high_disagreement,,0,0,False
csqa_4105,true_consensus,C,4,0,True
csqa_4106,high_disagreement,,0,0,False
csqa_4107,high_disagreement,,0,0,False
csqa_4108,high_disagreement,,0,0,False
csqa_4109,high_disagreement,,0,0,False
csqa_4110,high_disagreement,,0,0,False
csqa_4111,high_disagreement,,0,0,False
csqa_4112,high_disagreement,,0,0,False
csqa_4113,high_disagreement,,0,0,False
csqa_4114,high_disagreement,,0,0,False
csqa_4115,high_disagreement,,0,0,False
csqa_4116,high_disagreement,,0,0,False
csqa_4117,high_disagreement,,0,0,False
csqa_4118,high_disagreement,,0,0,False
csqa_4119,high_disagreement,,0,0,False
csqa_4120,high_disagreement,,0,0,False
csqa_4121,high_disagreement,,0,0,False
csqa_4122,high_disagreement,,0,0,False
csqa_4123,high_disagreement,,0,0,False
csqa_4124,high_disagreement,,0,0,False
csqa_4125,high_disagreement,,0,0,False
csqa_4126,high_disagreement,,0,0,False
csqa_4127,high_disagreement,,0,0,False
csqa_4128,high_disagreement,,0,0,False
csqa_4129,high_disagreement,,0,0,False
csqa_4130,high_disagreement,,0,0,False
csqa_4131,high_disagreement,,0,0,False
csqa_4132,high_disagreement,,0,0,False
csqa_4133,high_disagreement,,0,0,False
csqa_4134,high_disagreement,,0,0,False
csqa_4135,high_disagreement,,0,0,False
csqa_4136,high_disagreement,,0,0,False
csqa_4137,high_disagreement,,0,0,False
csqa_4138,high_disagreement,,0,0,False
csqa_4139,high_disagreement,,0,0,False
csqa_4140,high_disagreement,,0,0,False
csqa_4141,high_disagreement,,0,0,False
csqa_4142,high_disagreement,,0,0,False
csqa_4143,high_disagreement,,0,0,False
csqa_4144,high_disagreement,,0,0,False
csqa_4145,high_disagreement,,0,0,False
csqa_4146,high_disagreement,,0,0,False
csqa_4147,high_disagreement,,0,0,False
csqa_4148,high_disagreement,,0,0,False
csqa_4149,high_disagreement,,0,0,False
csqa_4150,high_disagreement,,0,0,False
csqa_4151,high_disagreement,,0,0,False
csqa_4152,high_disagreement,,0,0,False
csqa_4153,high_disagreement,,0,0,False
csqa_4154,high_disagreement,,0,0,False
csqa_4155,high_disagreement,,0,0,False
csqa_4156,high_disagreement,,0,0,False
csqa_4157,true_consensus,E,4,0,True
csqa_4158,high_disagreement,,0,0,False
csqa_4159,high_disagreement,,0,0,False
csqa_4160,high_disagreement,,0,0,False
csqa_4161,high_disagreement,,0,0,False
csqa_4162,high_disagreement,,0,0,False
csqa_4163,true_consensus,A,4,0,True
csqa_4164,high_disagreement,,0,0,False
csqa_4165,high_disagreement,,0,0,False
csqa_4166,false_consensus;minority_correct;confidence_mismatch,B,1,3,False
csqa_4167,high_disagreement,,0,0,False
csqa_4168,high_disagreement,,0,0,False
csqa_4169,high_disagreement,,0,0,False
csqa_4170,high_disagreement,,0,0,False
csqa_4171,high_disagreement,,0,0,False
csqa_4172,high_disagreement,,0,0,False
csqa_4173,high_disagreement,,0,0,False
csqa_4174,high_disagreement,,0,0,False
csqa_4175,high_disagreement,,0,0,False
csqa_4176,high_disagreement,,0,0,False
csqa_4177,high_disagreement,,0,0,False
csqa_4178,high_disagreement,,0,0,False
csqa_4179,high_disagreement,,0,0,False
csqa_4180,high_disagreement,,0,0,False
csqa_4181,high_disagreement,,0,0,False
csqa_4182,high_disagreement,,0,0,False
csqa_4183,high_disagreement,,0,0,False
csqa_4184,high_disagreement,,0,0,False
csqa_4185,high_disagreement,,0,0,False
csqa_4186,high_disagreement,,0,0,False
csqa_4187,high_disagreement,,0,0,False
csqa_4188,high_disagreement,,0,0,False
csqa_4189,high_disagreement,,0,0,False
csqa_4190,high_disagreement,,0,0,False
csqa_4191,high_disagreement,,0,0,False
csqa_4192,high_disagreement,,0,0,False
csqa_4193,high_disagreement,,0,0,False
csqa_4194,high_disagreement,,0,0,False
csqa_4195,false_consensus;minority_correct;confidence_mismatch,C,1,3,False
csqa_4196,high_disagreement,,0,0,False
csqa_4197,high_disagreement,,0,0,False
csqa_4198,high_disagreement,,0,0,False
csqa_4199,high_disagreement,,0,0,False
csqa_4200,high_disagreement,,0,0,False
csqa_4201,high_disagreement,,0,0,False
csqa_4202,high_disagreement,,0,0,False
csqa_4203,high_disagreement,,0,0,False
csqa_4204,high_disagreement,,0,0,False
csqa_4205,high_disagreement,,0,0,False
csqa_4206,high_disagreement,,0,0,False
csqa_4207,high_disagreement,,0,0,False
csqa_4208,high_disagreement,,0,0,False
csqa_4209,high_disagreement,,0,0,False
csqa_4210,high_disagreement,,0,0,False
csqa_4211,high_disagreement,,0,0,False
csqa_4212,high_disagreement,,0,0,False
csqa_4213,high_disagreement,,0,0,False
csqa_4214,high_disagreement,,0,0,False
csqa_4215,high_disagreement,,0,0,False
csqa_4216,high_disagreement,,0,0,False
csqa_4217,high_disagreement,,0,0,False
csqa_4218,true_consensus,E,4,0,True
csqa_4219,high_disagreement,,0,0,False
csqa_4220,high_disagreement,,0,0,False
csqa_4221,high_disagreement,,0,0,False
csqa_4222,high_disagreement,,0,0,False
csqa_4223,true_consensus;confidence_mismatch,B,3,1,True
csqa_4224,high_disagreement,,0,0,False
csqa_4225,high_disagreement,,0,0,False
csqa_4226,high_disagreement,,0,0,False
csqa_4227,high_disagreement,,0,0,False
csqa_4228,high_disagreement,,0,0,False
csqa_4229,high_disagreement,,0,0,False
csqa_4230,high_disagreement,,0,0,False
csqa_4231,high_disagreement,,0,0,False
csqa_4232,high_disagreement,,0,0,False
csqa_4233,high_disagreement,,0,0,False
csqa_4234,high_disagreement,,0,0,False
csqa_4235,high_disagreement,,0,0,False
csqa_4236,high_disagreement,,0,0,False
csqa_4237,high_disagreement,,0,0,False
csqa_4238,high_disagreement,,0,0,False
csqa_4239,high_disagreement,,0,0,False
csqa_4240,high_disagreement,,0,0,False
csqa_4241,high_disagreement,,0,0,False
csqa_4242,high_disagreement,,0,0,False
csqa_4243,high_disagreement,,0,0,False
csqa_4244,high_disagreement,,0,0,False
csqa_4245,high_disagreement,,0,0,False
csqa_4246,high_disagreement,,0,0,False
csqa_4247,high_disagreement,,0,0,False
csqa_4248,high_disagreement,,0,0,False
csqa_4249,high_disagreement,,0,0,False
csqa_4250,high_disagreement,,0,0,False
csqa_4251,high_disagreement,,0,0,False
csqa_4252,high_disagreement,,0,0,False
csqa_4253,high_disagreement,,0,0,False
csqa_4254,high_disagreement,,0,0,False
csqa_4255,high_disagreement,,0,0,False
csqa_4256,high_disagreement,,0,0,False
csqa_4257,high_disagreement,,0,0,False
csqa_4258,high_disagreement,,0,0,False
csqa_4259,high_disagreement,,0,0,False
csqa_4260,high_disagreement,,0,0,False
csqa_4261,high_disagreement,,0,0,False
csqa_4262,high_disagreement,,0,0,False
csqa_4263,high_disagreement,,0,0,False
csqa_4264,high_disagreement,,0,0,False
csqa_4265,high_disagreement,,0,0,False
csqa_4266,high_disagreement,,0,0,False
csqa_4267,high_disagreement,,0,0,False
csqa_4268,high_disagreement,,0,0,False
csqa_4269,high_disagreement,,0,0,False
csqa_4270,high_disagreement,,0,0,False
csqa_4271,high_disagreement,,0,0,False
csqa_4272,high_disagreement,,0,0,False
csqa_4273,high_disagreement,,0,0,False
csqa_4274,high_disagreement,,0,0,False
csqa_4275,high_disagreement,,0,0,False
csqa_4276,high_disagreement,,0,0,False
csqa_4277,high_disagreement,,0,0,False
csqa_4278,high_disagreement,,0,0,False
csqa_4279,high_disagreement,,0,0,False
csqa_4280,high_disagreement,,0,0,False
csqa_4281,high_disagreement,,0,0,False
csqa_4282,high_disagreement,,0,0,False
csqa_4283,high_disagreement,,0,0,False
csqa_4284,high_disagreement,,0,0,False
csqa_4285,high_disagreement,,0,0,False
csqa_4286,high_disagreement,,0,0,False
csqa_4287,high_disagreement,,0,0,False
csqa_4288,high_disagreement,,0,0,False
csqa_4289,high_disagreement,,0,0,False
csqa_4290,high_disagreement,,0,0,False
csqa_4291,high_disagreement,,0,0,False
csqa_4292,high_disagreement,,0,0,False
csqa_4293,high_disagreement,,0,0,False
csqa_4294,high_disagreement,,0,0,False
csqa_4295,high_disagreement,,0,0,False
csqa_4296,high_disagreement,,0,0,False
csqa_4297,high_disagreement,,0,0,False
csqa_4298,high_disagreement,,0,0,False
csqa_4299,high_disagreement,,0,0,False
csqa_4300,high_disagreement,,0,0,False
csqa_4301,high_disagreement,,0,0,False
csqa_4302,high_disagreement,,0,0,False
csqa_4303,high_disagreement,,0,0,False
csqa_4304,true_consensus,D,4,0,True
csqa_4305,high_disagreement,,0,0,False
csqa_4306,high_disagreement,,0,0,False
csqa_4307,high_disagreement,,0,0,False
csqa_4308,high_disagreement,,0,0,False
csqa_4309,high_disagreement,,0,0,False
csqa_4310,high_disagreement,,0,0,False
csqa_4311,high_disagreement,,0,0,False
csqa_4312,high_disagreement,,0,0,False
csqa_4313,high_disagreement,,0,0,False
csqa_4314,high_disagreement,,0,0,False
csqa_4315,high_disagreement,,0,0,False
csqa_4316,high_disagreement,,0,0,False
csqa_4317,high_disagreement,,0,0,False
csqa_4318,high_disagreement,,0,0,False
csqa_4319,high_disagreement,,0,0,False
csqa_4320,high_disagreement,,0,0,False
csqa_4321,high_disagreement,,0,0,False
csqa_4322,high_disagreement,,0,0,False
csqa_4323,high_disagreement,,0,0,False
csqa_4324,high_disagreement,,0,0,False
csqa_4325,high_disagreement,,0,0,False
csqa_4326,high_disagreement,,0,0,False
csqa_4327,high_disagreement,,0,0,False
csqa_4328,high_disagreement,,0,0,False
csqa_4329,high_disagreement,,0,0,False
csqa_4330,true_consensus;confidence_mismatch,D,3,1,True
csqa_4331,high_disagreement,,0,0,False
csqa_4332,high_disagreement,,0,0,False
csqa_4333,high_disagreement,,0,0,False
csqa_4334,high_disagreement,,0,0,False
csqa_4335,high_disagreement,,0,0,False
csqa_4336,high_disagreement,,0,0,False
csqa_4337,high_disagreement,,0,0,False
csqa_4338,high_disagreement,,0,0,False
csqa_4339,high_disagreement,,0,0,False
csqa_4340,high_disagreement,,0,0,False
csqa_4341,high_disagreement,,0,0,False
csqa_4342,high_disagreement,,0,0,False
csqa_4343,high_disagreement,,0,0,False
csqa_4344,high_disagreement,,0,0,False
csqa_4345,high_disagreement,,0,0,False
csqa_4346,high_disagreement,,0,0,False
csqa_4347,high_disagreement,,0,0,False
csqa_4348,high_disagreement,,0,0,False
csqa_4349,high_disagreement,,0,0,False
csqa_4350,high_disagreement,,0,0,False
csqa_4351,high_disagreement,,0,0,False
csqa_4352,high_disagreement,,0,0,False
csqa_4353,high_disagreement,,0,0,False
csqa_4354,high_disagreement,,0,0,False
csqa_4355,high_disagreement,,0,0,False
csqa_4356,high_disagreement,,0,0,False
csqa_4357,high_disagreement,,0,0,False
csqa_4358,high_disagreement,,0,0,False
csqa_4359,high_disagreement,,0,0,False
csqa_4360,high_disagreement,,0,0,False
csqa_4361,high_disagreement,,0,0,False
csqa_4362,high_disagreement,,0,0,False
csqa_4363,high_disagreement,,0,0,False
csqa_4364,high_disagreement,,0,0,False
csqa_4365,high_disagreement,,0,0,False
csqa_4366,high_disagreement,,0,0,False
csqa_4367,high_disagreement,,0,0,False
csqa_4368,high_disagreement,,0,0,False
csqa_4369,high_disagreement,,0,0,False
csqa_4370,high_disagreement,,0,0,False
csqa_4371,high_disagreement,,0,0,False
csqa_4372,high_disagreement,,0,0,False
csqa_4373,false_consensus;minority_correct;confidence_mismatch,A,1,3,False
csqa_4374,high_disagreement;confidence_mismatch,C,2,2,False
csqa_4375,high_disagreement,,0,0,False
csqa_4376,high_disagreement,,0,0,False
csqa_4377,high_disagreement,,0,0,False
csqa_4378,high_disagreement,,0,0,False
csqa_4379,high_disagreement,,0,0,False
csqa_4380,true_consensus;confidence_mismatch,C,3,1,True
csqa_4381,high_disagreement,,0,0,False
csqa_4382,high_disagreement,,0,0,False
csqa_4383,high_disagreement,,0,0,False
csqa_4384,high_disagreement,,0,0,False
csqa_4385,high_disagreement,,0,0,False
csqa_4386,high_disagreement,,0,0,False
csqa_4387,high_disagreement,,0,0,False
csqa_4388,high_disagreement,,0,0,False
csqa_4389,high_disagreement,,0,0,False
csqa_4390,high_disagreement,,0,0,False
csqa_4391,high_disagreement,,0,0,False
csqa_4392,high_disagreement,,0,0,False
csqa_4393,high_disagreement,,0,0,False
csqa_4394,true_consensus,C,4,0,True
csqa_4395,high_disagreement,,0,0,False
csqa_4396,high_disagreement,,0,0,False
csqa_4397,high_disagreement,,0,0,False
csqa_4398,high_disagreement,,0,0,False
csqa_4399,high_disagreement,,0,0,False
csqa_4400,high_disagreement,,0,0,False
csqa_4401,high_disagreement,,0,0,False
csqa_4402,high_disagreement,,0,0,False
csqa_4403,high_disagreement,,0,0,False
csqa_4404,high_disagreement,,0,0,False
csqa_4405,high_disagreement,,0,0,False
csqa_4406,high_disagreement,,0,0,False
csqa_4407,high_disagreement,,0,0,False
csqa_4408,high_disagreement,,0,0,False
csqa_4409,high_disagreement,,0,0,False
csqa_4410,high_disagreement,,0,0,False
csqa_4411,high_disagreement,,0,0,False
csqa_4412,high_disagreement,,0,0,False
csqa_4413,high_disagreement,,0,0,False
csqa_4414,high_disagreement,,0,0,False
csqa_4415,high_disagreement,,0,0,False
csqa_4416,high_disagreement,,0,0,False
csqa_4417,high_disagreement,,0,0,False
csqa_4418,high_disagreement,,0,0,False
csqa_4419,high_disagreement,,0,0,False
csqa_4420,high_disagreement,,0,0,False
csqa_4421,high_disagreement,,0,0,False
csqa_4422,high_disagreement,,0,0,False
csqa_4423,high_disagreement,,0,0,False
csqa_4424,high_disagreement,,0,0,False
csqa_4425,high_disagreement,,0,0,False
csqa_4426,high_disagreement,,0,0,False
csqa_4427,high_disagreement,,0,0,False
csqa_4428,high_disagreement,,0,0,False
csqa_4429,high_disagreement,,0,0,False
csqa_4430,high_disagreement,,0,0,False
csqa_4431,high_disagreement,,0,0,False
csqa_4432,high_disagreement,,0,0,False
csqa_4433,high_disagreement,,0,0,False
csqa_4434,high_disagreement,,0,0,False
csqa_4435,high_disagreement,,0,0,False
csqa_4436,high_disagreement,,0,0,False
csqa_4437,high_disagreement,,0,0,False
csqa_4438,high_disagreement,,0,0,False
csqa_4439,high_disagreement,,0,0,False
csqa_4440,high_disagreement,,0,0,False
csqa_4441,high_disagreement,,0,0,False
csqa_4442,high_disagreement,,0,0,False
csqa_4443,high_disagreement,,0,0,False
csqa_4444,high_disagreement,,0,0,False
csqa_4445,high_disagreement,,0,0,False
csqa_4446,high_disagreement,,0,0,False
csqa_4447,high_disagreement,,0,0,False
csqa_4448,high_disagreement,,0,0,False
csqa_4449,high_disagreement,,0,0,False
csqa_4450,high_disagreement,,0,0,False
csqa_4451,true_consensus,C,4,0,True
csqa_4452,high_disagreement,,0,0,False
csqa_4453,high_disagreement,,0,0,False
csqa_4454,high_disagreement,,0,0,False
csqa_4455,high_disagreement,,0,0,False
csqa_4456,high_disagreement,,0,0,False
csqa_4457,high_disagreement,,0,0,False
csqa_4458,high_disagreement,,0,0,False
csqa_4459,high_disagreement,,0,0,False
csqa_4460,high_disagreement,,0,0,False
csqa_4461,high_disagreement,,0,0,False
csqa_4462,high_disagreement,,0,0,False
csqa_4463,high_disagreement,,0,0,False
csqa_4464,high_disagreement,,0,0,False
csqa_4465,high_disagreement,,0,0,False
csqa_4466,high_disagreement,,0,0,False
csqa_4467,high_disagreement,,0,0,False
csqa_4468,high_disagreement,,0,0,False
csqa_4469,high_disagreement,,0,0,False
csqa_4470,high_disagreement,,0,0,False
csqa_4471,high_disagreement,,0,0,False
csqa_4472,high_disagreement,,0,0,False
csqa_4473,high_disagreement,,0,0,False
csqa_4474,high_disagreement,,0,0,False
csqa_4475,high_disagreement,,0,0,False
csqa_4476,high_disagreement,,0,0,False
csqa_4477,high_disagreement,,0,0,False
csqa_4478,high_disagreement,,0,0,False
csqa_4479,high_disagreement,,0,0,False
csqa_4480,high_disagreement,,0,0,False
csqa_4481,high_disagreement,,0,0,False
csqa_4482,high_disagreement,,0,0,False
csqa_4483,high_disagreement,,0,0,False
csqa_4484,true_consensus,C,4,0,True
csqa_4485,high_disagreement,,0,0,False
csqa_4486,high_disagreement,,0,0,False
csqa_4487,high_disagreement,,0,0,False
csqa_4488,high_disagreement,,0,0,False
csqa_4489,high_disagreement,,0,0,False
csqa_4490,high_disagreement,,0,0,False
csqa_4491,high_disagreement,,0,0,False
csqa_4492,high_disagreement,,0,0,False
csqa_4493,high_disagreement,,0,0,False
csqa_4494,high_disagreement,,0,0,False
csqa_4495,high_disagreement,,0,0,False
csqa_4496,high_disagreement,,0,0,False
csqa_4497,high_disagreement,,0,0,False
csqa_4498,high_disagreement,,0,0,False
csqa_4499,high_disagreement,,0,0,False
csqa_4500,high_disagreement,,0,0,False
csqa_4501,high_disagreement,,0,0,False
csqa_4502,high_disagreement,,0,0,False
csqa_4503,high_disagreement,,0,0,False
csqa_4504,high_disagreement,,0,0,False
csqa_4505,high_disagreement,,0,0,False
csqa_4506,high_disagreement,,0,0,False
csqa_4507,high_disagreement,,0,0,False
csqa_4508,high_disagreement,,0,0,False
csqa_4509,high_disagreement,,0,0,False
csqa_4510,high_disagreement,,0,0,False
csqa_4511,high_disagreement,,0,0,False
csqa_4512,high_disagreement,,0,0,False
csqa_4513,high_disagreement,,0,0,False
csqa_4514,high_disagreement,,0,0,False
csqa_4515,high_disagreement,,0,0,False
csqa_4516,high_disagreement,,0,0,False
csqa_4517,high_disagreement,,0,0,False
csqa_4518,high_disagreement,,0,0,False
csqa_4519,high_disagreement,,0,0,False
csqa_4520,high_disagreement,,0,0,False
csqa_4521,high_disagreement,,0,0,False
csqa_4522,high_disagreement,,0,0,False
csqa_4523,high_disagreement,,0,0,False
csqa_4524,high_disagreement,,0,0,False
csqa_4525,high_disagreement,,0,0,False
csqa_4526,high_disagreement,,0,0,False
csqa_4527,high_disagreement,,0,0,False
csqa_4528,high_disagreement,,0,0,False
csqa_4529,high_disagreement,,0,0,False
csqa_4530,high_disagreement,,0,0,False
csqa_4531,high_disagreement,,0,0,False
csqa_4532,high_disagreement,,0,0,False
csqa_4533,high_disagreement,,0,0,False
csqa_4534,high_disagreement,,0,0,False
csqa_4535,high_disagreement,,0,0,False
csqa_4536,high_disagreement,,0,0,False
csqa_4537,high_disagreement,,0,0,False
csqa_4538,high_disagreement,,0,0,False
csqa_4539,high_disagreement,,0,0,False
csqa_4540,high_disagreement,,0,0,False
csqa_4541,high_disagreement,,0,0,False
csqa_4542,false_consensus;minority_correct;confidence_mismatch,E,1,3,False
csqa_4543,high_disagreement,,0,0,False
csqa_4544,high_disagreement,,0,0,False
csqa_4545,high_disagreement,,0,0,False
csqa_4546,high_disagreement,,0,0,False
csqa_4547,high_disagreement,,0,0,False
csqa_4548,high_disagreement,,0,0,False
csqa_4549,high_disagreement,,0,0,False
csqa_4550,high_disagreement,,0,0,False
csqa_4551,high_disagreement,,0,0,False
csqa_4552,high_disagreement,,0,0,False
csqa_4553,high_disagreement,,0,0,False
